START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,04-024,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,578663.5634,4991,602871321.47,VND,,,31/03/2024,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,105571.1739,4667,234238369.33,VND,,,31/03/2024,,,,,,,FG
,,,,05-012,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,78544.851,3458,84572750.58,VND,,,31/03/2024,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,119097.6753,1373,185722665.1,VND,,,31/03/2024,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,453282.437,1128,499166972.36,VND,,,31/03/2024,,,,,,,FG
,,,,06-003,Product 06XXXX,,,,Value Adjustments,SBD,,MAT,,72252.37,4655,154125178.9,VND,,,31/03/2024,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,462596.5163,4282,650645150.37,VND,,,31/03/2024,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,156208.4608,4865,241826111.79,VND,,,31/03/2024,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,698667.2613,3652,764819306.36,VND,,,31/03/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,60135.509,1074,145216997.19,VND,,,31/03/2024,,,,,,,FG
,,,,08-015,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,372316.7021,570,515557387.29,VND,,,31/03/2024,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Resource Cost,SBD,,MAT,,279835.2657,1786,614425262.45,VND,,,31/03/2024,,,,,,,FG
,,,,01-005,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,537661.0361,3408,662233986.29,VND,,,31/03/2024,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Resource Cost,VND,,MAT,,106944.0912,4032,102311864.52,VND,,,31/03/2024,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,365547.5997,2111,675826173.88,VND,,,31/03/2024,,,,,,,FG
,,,,02-008,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,112793.5027,831,241619125.02,VND,,,31/03/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Value Adjustments,VND,,MAT,,547359.203,1687,761257300.79,VND,,,31/03/2024,,,,,,,FG
,,,,03-005,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,60575.0554,2258,70935920.94,VND,,,31/03/2024,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,835003.6081,2128,776509738.1,VND,,,31/03/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Unit Cost Adjustments,VND,,MAT,,652319.2883,2749,579283018.58,VND,,,31/03/2024,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,203349.082,1362,358233955.47,VND,,,31/03/2024,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,75528.8542,1876,158248216.86,VND,,,31/03/2024,,,,,,,FG
,,,,06-002,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,322273.5097,3176,488339129.4,VND,,,31/03/2024,,,,,,,FG
,,,,06-018,Product 06XXXX,,,,Batch Resource Cost,VND,,MAT,,137308.2681,1511,262543330.9,VND,,,31/03/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,99051.7852,4770,98834804.8,VND,,,31/03/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Resource Cost,VND,,MAT,,849428.9716,2039,790449025.64,VND,,,31/03/2024,,,,,,,FG
,,,,07-011,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,476123.5539,1173,683179453.97,VND,,,31/03/2024,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Unit Cost Adjustments,VND,,MAT,,82383.6333,1251,123772616.92,VND,,,31/03/2024,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,75756.3733,4624,167149896.52,VND,,,31/03/2024,,,,,,,FG
,,,,08-003,Product 08XXXX,,,,Batch Resource Cost,VND,,MAT,,107735.2597,857,216245685.69,VND,,,31/03/2024,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,104821.2803,3675,232917856.86,VND,,,31/03/2024,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,287005.1036,4166,384069509.85,VND,,,31/03/2024,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,396435.5753,2810,616313221.21,VND,,,31/03/2024,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,LMD,,MAT,,305400.0126,3175,682853674.88,VND,,,31/03/2024,,,,,,,FG
,,,,03-009,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,200567.4411,1864,347122377.75,VND,,,31/03/2024,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,288331.0359,3277,664142790.92,VND,,,31/03/2024,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,367944.5095,2563,749955704.07,VND,,,31/03/2024,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Value Adjustments,LMD,,MAT,,250684.2195,2297,604020021.13,VND,,,31/03/2024,,,,,,,FG
,,,,05-023,Product 05XXXX,,,,Batch Resource Cost,LMD,,MAT,,372379.9976,3441,679965492.53,VND,,,31/03/2024,,,,,,,FG
,,,,05-023,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,209380.9039,4909,501572087.53,VND,,,31/03/2024,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,418153.083,2515,448420475.73,VND,,,31/03/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,LMD,,MAT,,204668.5903,4801,415721885.01,VND,,,31/03/2024,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,376710.7141,1720,451104230.14,VND,,,31/03/2024,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Resource Cost,LMD,,MAT,,749802.6857,1077,772507620.23,VND,,,31/03/2024,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,165184.779,4686,295933333.03,VND,,,31/03/2024,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,134002.1346,2430,241230478.56,VND,,,31/03/2024,,,,,,,FG
,,,,08-028,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,132291.1115,2159,149563170.69,VND,,,31/03/2024,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Resource Cost,LMD,,MAT,,273338.2489,4571,321727145.02,VND,,,31/03/2024,,,,,,,FG
,,,,01-005,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,90431.8209,1025,168653260.07,VND,,,30/04/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,128046.9578,3295,246714945.29,VND,,,30/04/2024,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,496205.2826,4259,579382138.68,VND,,,30/04/2024,,,,,,,FG
,,,,02-025,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,176731.0831,1287,305851736.54,VND,,,30/04/2024,,,,,,,FG
,,,,03-002,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,500495.3789,3598,687583150.15,VND,,,30/04/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,213697.187,1031,492859734.71,VND,,,30/04/2024,,,,,,,FG
,,,,04-004,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,738448.796,3221,767900282.76,VND,,,30/04/2024,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,151806.9964,377,311889995.71,VND,,,30/04/2024,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,287261.2322,589,712498541.21,VND,,,30/04/2024,,,,,,,FG
,,,,05-029,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,379419.8166,2562,676229309.9,VND,,,30/04/2024,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,257510.4611,243,350596355.84,VND,,,30/04/2024,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Resource Cost,TND,,MAT,,298862.2112,2276,457366435.41,VND,,,30/04/2024,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,256135.2112,1471,409973886.61,VND,,,30/04/2024,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,96453.7975,1231,205211521.67,VND,,,30/04/2024,,,,,,,FG
,,,,07-027,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,650515.2543,2329,688256976.29,VND,,,30/04/2024,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Resource Cost,TND,,MAT,,297997.1187,3967,529871833.84,VND,,,30/04/2024,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Resource Cost,TND,,MAT,,281109.5841,1497,523724384.03,VND,,,30/04/2024,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,181663.4496,284,185779100.99,VND,,,30/04/2024,,,,,,,FG
,,,,01-002,Product 01XXXX,,,,Batch Resource Cost,TTD,,MAT,,354522.6066,4783,572021597.9,VND,,,30/04/2024,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,33844.4526,4983,73492817.84,VND,,,30/04/2024,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,361513.7277,1794,591949196.63,VND,,,30/04/2024,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,292192.1326,2272,634104885.69,VND,,,30/04/2024,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,279532.1032,4527,603887400.21,VND,,,30/04/2024,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,72505.4607,2786,180210224.53,VND,,,30/04/2024,,,,,,,FG
,,,,04-018,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,346850.8354,294,678223941.26,VND,,,30/04/2024,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,275554.6381,2808,258700164.77,VND,,,30/04/2024,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,292655.8042,2464,564999885.43,VND,,,30/04/2024,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,284626.6877,4751,273387384.89,VND,,,30/04/2024,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,646167.652,1368,646795505.9,VND,,,30/04/2024,,,,,,,FG
,,,,06-022,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,453485.0967,2337,558974012.54,VND,,,30/04/2024,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,467803.1462,1634,783375784.15,VND,,,30/04/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Resource Cost,TTD,,MAT,,242904.2391,2878,445032138.03,VND,,,30/04/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,44628.7872,4142,110611175.83,VND,,,30/04/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,200291.2916,2086,499219460.86,VND,,,30/04/2024,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,139536.116,4203,271155280.29,VND,,,30/04/2024,,,,,,,FG
,,,,08-003,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,135947.5774,2856,254911718.22,VND,,,30/04/2024,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,414507.3852,270,683908288.77,VND,,,30/04/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,126933.4993,2258,162947116.89,VND,,,30/04/2024,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,71796.3968,1149,175033578.16,VND,,,30/04/2024,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,120917.1806,4406,255325152.16,VND,,,30/04/2024,,,,,,,FG
,,,,03-010,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,400218.5908,4606,352895515.0,VND,,,30/04/2024,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Value Adjustments,DLD,,MAT,,597943.8111,1041,754627259.82,VND,,,30/04/2024,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,769681.4759,475,793287714.71,VND,,,30/04/2024,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,47688.2568,1993,118942219.74,VND,,,30/04/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,69219.9811,480,62069444.66,VND,,,30/04/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Value Adjustments,DLD,,MAT,,280920.3085,465,547408879.39,VND,,,30/04/2024,,,,,,,FG
,,,,06-025,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,340191.5642,4733,607426660.12,VND,,,30/04/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,704213.9874,2481,655220979.18,VND,,,30/04/2024,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,67241.7616,1046,153547478.73,VND,,,30/04/2024,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,28060.8196,343,51854371.56,VND,,,30/04/2024,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,468725.9333,4845,532466414.5,VND,,,30/04/2024,,,,,,,FG
,,,,07-027,Product 07XXXX,,,,Batch Resource Cost,DLD,,MAT,,251475.9097,772,248723473.31,VND,,,30/04/2024,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,609515.2883,2218,548296193.82,VND,,,30/04/2024,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Batch Resource Cost,DLD,,MAT,,309854.4367,1019,551810080.67,VND,,,30/04/2024,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,47628.058,607,111622618.39,VND,,,30/04/2024,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,316596.4374,4616,721489821.6,VND,,,30/04/2024,,,,,,,FG
,,,,02-022,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,286353.4467,2255,632367414.23,VND,,,30/04/2024,,,,,,,FG
,,,,02-007,Product 02XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,533984.0346,356,705848333.94,VND,,,30/04/2024,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,156062.3335,2745,284918029.1,VND,,,30/04/2024,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Value Adjustments,SGD,,MAT,,157590.6936,2180,392808091.46,VND,,,30/04/2024,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,213987.7365,1882,489087679.61,VND,,,30/04/2024,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Resource Cost,SGD,,MAT,,160582.2604,4056,224433274.61,VND,,,30/04/2024,,,,,,,FG
,,,,05-012,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,181386.2521,4775,424337904.83,VND,,,30/04/2024,,,,,,,FG
,,,,05-024,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,111989.6401,1573,185458189.01,VND,,,30/04/2024,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,436941.9259,4081,657178053.86,VND,,,30/04/2024,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,205072.7639,364,169054304.53,VND,,,30/04/2024,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,566707.0409,1453,726359134.76,VND,,,30/04/2024,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,236137.3546,2002,439938279.81,VND,,,30/04/2024,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,164968.603,688,239975607.64,VND,,,30/04/2024,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,676368.1264,439,852260357.0,VND,,,30/04/2024,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,187820.166,3999,467820475.16,VND,,,30/04/2024,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,91251.7774,1737,215338053.8,VND,,,30/04/2024,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,321061.7294,1745,437178681.96,VND,,,30/04/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,160914.1232,3636,385031672.17,VND,,,30/04/2024,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,76722.3374,1550,151467903.53,VND,,,30/04/2024,,,,,,,FG
,,,,02-028,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,100712.7752,2805,96174565.56,VND,,,30/04/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,214312.746,2879,322166439.97,VND,,,30/04/2024,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Resource Cost,CTD,,MAT,,281517.6965,3069,272318013.89,VND,,,30/04/2024,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,230582.6468,4343,277338072.12,VND,,,30/04/2024,,,,,,,FG
,,,,04-023,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,102837.4161,2960,200720934.77,VND,,,30/04/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,70019.4073,4230,97669675.64,VND,,,30/04/2024,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,127403.0854,1551,310194263.7,VND,,,30/04/2024,,,,,,,FG
,,,,06-012,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,384906.2675,4634,435373232.04,VND,,,30/04/2024,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,189980.5174,3038,272166918.68,VND,,,30/04/2024,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,474508.3301,4016,750385487.68,VND,,,30/04/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Value Adjustments,CTD,,MAT,,582419.5089,4179,524527605.05,VND,,,30/04/2024,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,35177.0835,1867,62335263.7,VND,,,30/04/2024,,,,,,,FG
,,,,07-019,Product 07XXXX,,,,Value Adjustments,CTD,,MAT,,101041.2071,4259,141704352.88,VND,,,30/04/2024,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Resource Cost,CTD,,MAT,,592883.9001,4508,720035734.28,VND,,,30/04/2024,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,159127.3442,4875,188060538.04,VND,,,30/04/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,263934.0342,2680,545301554.63,VND,,,30/04/2024,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,381084.3914,3831,621130230.05,VND,,,30/04/2024,,,,,,,FG
,,,,02-006,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,502622.0056,3502,407621122.9,VND,,,30/04/2024,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,336401.8163,2981,282815917.19,VND,,,30/04/2024,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,190082.8629,2007,354249685.8,VND,,,30/04/2024,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,153948.7611,4348,357804157.33,VND,,,30/04/2024,,,,,,,FG
,,,,04-019,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,297235.6012,4918,539425213.93,VND,,,30/04/2024,,,,,,,FG
,,,,04-010,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,386763.4654,4086,477561716.78,VND,,,30/04/2024,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,183464.1209,1614,332048793.79,VND,,,30/04/2024,,,,,,,FG
,,,,05-020,Product 05XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,62137.5061,373,104436479.24,VND,,,30/04/2024,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,32576.2822,1511,63103193.88,VND,,,30/04/2024,,,,,,,FG
,,,,06-005,Product 06XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,135605.157,3432,236982004.66,VND,,,30/04/2024,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,425062.7608,166,860440810.14,VND,,,30/04/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Unit Cost Adjustments,BDD,,MAT,,34358.9696,2414,79903698.27,VND,,,30/04/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,370805.7895,172,447344870.34,VND,,,30/04/2024,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,390577.089,1738,585147157.55,VND,,,30/04/2024,,,,,,,FG
,,,,08-023,Product 08XXXX,,,,Value Adjustments,BDD,,MAT,,331867.028,834,706616105.35,VND,,,30/04/2024,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,441232.668,4688,648190235.05,VND,,,30/04/2024,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,264822.5516,3270,438963267.63,VND,,,30/04/2024,,,,,,,FG
,,,,01-019,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,187116.8563,1950,386745292.86,VND,,,30/04/2024,,,,,,,FG
,,,,02-012,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,336195.6851,3017,723358175.35,VND,,,30/04/2024,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Value Adjustments,NAD,,MAT,,212930.1714,210,455574583.6,VND,,,30/04/2024,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,70840.0335,3874,115157535.19,VND,,,30/04/2024,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Resource Cost,NAD,,MAT,,387701.6481,4092,827604305.67,VND,,,30/04/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,734144.8443,2478,654426206.57,VND,,,30/04/2024,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,288286.6336,1289,383567924.75,VND,,,30/04/2024,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,215224.5991,1911,517416302.95,VND,,,30/04/2024,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Batch Resource Cost,NAD,,MAT,,133812.4669,4068,289773083.35,VND,,,30/04/2024,,,,,,,FG
,,,,06-007,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,408626.8347,2430,540264989.48,VND,,,30/04/2024,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Batch Resource Cost,NAD,,MAT,,741614.8054,3724,704429251.85,VND,,,30/04/2024,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Resource Cost,NAD,,MAT,,286991.97,482,511507955.31,VND,,,30/04/2024,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,179798.3311,471,443762187.58,VND,,,30/04/2024,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,180074.4025,3039,426366894.73,VND,,,30/04/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,351581.181,3669,524988985.7,VND,,,30/04/2024,,,,,,,FG
,,,,08-003,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,461461.1665,4897,581418336.34,VND,,,30/04/2024,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,335523.3717,2051,710758955.6,VND,,,30/04/2024,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Value Adjustments,TSD,,MAT,,151758.4144,988,187358883.55,VND,,,30/04/2024,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,101405.1616,4098,160870064.02,VND,,,30/04/2024,,,,,,,FG
,,,,02-025,Product 02XXXX,,,,Batch Material Cost,TSD,,MAT,,220052.4613,3739,344855928.61,VND,,,30/04/2024,,,,,,,FG
,,,,02-022,Product 02XXXX,,,,Batch Resource Cost,TSD,,MAT,,295852.4076,3656,443247768.43,VND,,,30/04/2024,,,,,,,FG
,,,,03-002,Product 03XXXX,,,,Batch Resource Cost,TSD,,MAT,,290901.1724,696,359641192.86,VND,,,30/04/2024,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Batch Material Cost,TSD,,MAT,,440652.6658,3831,585923492.67,VND,,,30/04/2024,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Material Cost,TSD,,MAT,,463095.9947,2759,453458497.5,VND,,,30/04/2024,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Resource Cost,TSD,,MAT,,184832.9986,1545,406223707.78,VND,,,30/04/2024,,,,,,,FG
