PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 25
2025-03-31,FAC-L,04-040,04XXXX,179250.0
2025-03-31,FAC-L,04-043,04XXXX,241820.0
2025-03-31,FAC-L,04-044,04XXXX,14924.0
2025-03-31,FAC-L,04-045,04XXXX,100769.0
2025-03-31,FAC-L,05-007,05XXXX,387359.0
2025-03-31,FAC-L,05-008,05XXXX,10092.0
2025-03-31,FAC-L,05-009,05XXXX,197316.0
2025-03-31,FAC-L,05-010,05XXXX,54019.0
2025-03-31,FAC-L,05-011,05XXXX,35316.0
2025-03-31,FAC-L,05-012,05XXXX,515744.0
2025-03-31,FAC-L,05-013,05XXXX,588285.0
2025-03-31,FAC-L,05-014,05XXXX,404932.0
2025-03-31,FAC-L,05-017,05XXXX,450640.0
2025-03-31,FAC-L,05-018,05XXXX,133634.0
2025-03-31,FAC-L,05-019,05XXXX,422153.0
2025-03-31,FAC-L,05-020,05XXXX,399494.0
2025-03-31,FAC-L,06-001,06XXXX,230950.0
2025-03-31,FAC-L,06-002,06XXXX,326723.0
2025-03-31,FAC-L,06-003,06XXXX,250143.0
2025-03-31,FAC-L,06-004,06XXXX,127520.0
2025-03-31,FAC-L,06-005,06XXXX,383006.0
2025-03-31,FAC-L,06-007,06XXXX,325767.0
2025-03-31,FAC-L,06-008,06XXXX,106967.0
2025-03-31,FAC-L,06-009,06XXXX,320644.0
2025-03-31,FAC-L,06-010,06XXXX,200915.0
2025-03-31,FAC-L,06-011,06XXXX,291048.0
2025-03-31,FAC-L,06-014,06XXXX,245806.0
2025-03-31,FAC-L,06-015,06XXXX,369953.0
2025-03-31,FAC-L,06-016,06XXXX,203131.0
2025-03-31,FAC-L,06-017,06XXXX,61370.0
2025-03-31,FAC-L,07-001,07PROU,490646.0
2025-03-31,FAC-L,07-002,07PROU,337499.0
2025-03-31,FAC-L,07-003,07PROU,302514.0
2025-03-31,FAC-L,07-004,07PROU,323102.0
2025-03-31,FAC-L,07-005,07PROU,303470.0
2025-03-31,FAC-L,07-006,07PROU,333530.0
2025-03-31,FAC-L,07-007,07PROU,398683.0
2025-03-31,FAC-L,07-008,07PROU,336187.0
2025-03-31,FAC-L,07-009,07PROU,472530.0
2025-03-31,FAC-L,07-010,07PROU,598907.0
2025-03-31,FAC-L,07-001,07XXXX,348849.0
2025-03-31,FAC-L,07-002,07XXXX,17997.0
2025-03-31,FAC-L,07-003,07XXXX,36134.0
2025-03-31,FAC-L,07-004,07XXXX,88592.0
2025-03-31,FAC-L,07-005,07XXXX,197232.0
2025-03-31,FAC-L,07-006,07XXXX,217880.0
2025-03-31,FAC-L,07-008,07XXXX,327079.0
2025-03-31,FAC-L,07-009,07XXXX,367469.0
2025-03-31,FAC-L,07-011,07XXXX,358381.0
2025-03-31,FAC-L,07-013,07XXXX,349756.0
2025-03-31,FAC-L,07-014,07XXXX,404457.0
2025-03-31,FAC-L,07-015,07XXXX,120410.0
2025-03-31,FAC-L,07-016,07XXXX,179731.0
2025-03-31,FAC-L,07-017,07XXXX,291345.0
2025-03-31,FAC-L,07-019,07XXXX,190862.0
2025-03-31,FAC-L,07-020,07XXXX,474466.0
2025-03-31,FAC-L,07-021,07XXXX,273441.0
2025-03-31,FAC-L,08-001,08XXXX,90573.0
2025-03-31,FAC-L,08-002,08XXXX,295673.0
2025-03-31,FAC-L,08-003,08XXXX,185799.0
2025-03-31,FAC-L,08-004,08XXXX,358472.0
2025-03-31,FAC-L,08-005,08XXXX,530270.0
2025-03-31,FAC-L,08-006,08XXXX,335570.0
2025-03-31,FAC-L,08-007,08XXXX,184809.0
2025-03-31,FAC-L,08-010,08XXXX,344759.0
2025-03-31,FAC-L,08-013,08XXXX,383195.0
2025-03-31,FAC-L,08-014,08XXXX,127347.0
2025-03-31,FAC-L,08-016,08XXXX,249242.0
2025-03-31,FAC-M,01-002,01XXXX,314599.0
2025-03-31,FAC-M,01-008,01XXXX,83226.0
2025-03-31,FAC-M,01-013,01XXXX,342537.0
2025-03-31,FAC-M,01-015,01XXXX,458836.0
2025-03-31,FAC-M,01-016,01XXXX,84708.0
2025-03-31,FAC-M,01-017,01XXXX,309257.0
2025-03-31,FAC-M,01-018,01XXXX,56589.0
2025-03-31,FAC-M,01-020,01XXXX,534114.0
2025-03-31,FAC-M,01-021,01XXXX,379591.0
2025-03-31,FAC-M,01-022,01XXXX,239295.0
2025-03-31,FAC-M,01-025,01XXXX,202025.0
2025-03-31,FAC-M,01-026,01XXXX,203092.0
2025-03-31,FAC-M,01-028,01XXXX,61644.0
2025-03-31,FAC-M,01-029,01XXXX,45716.0
2025-03-31,FAC-M,01-030,01XXXX,71957.0
2025-03-31,FAC-M,02-001,02XXXX,477475.0
2025-03-31,FAC-M,02-002,02XXXX,576503.0
2025-03-31,FAC-M,02-003,02XXXX,439198.0
2025-03-31,FAC-M,02-004,02XXXX,512118.0
2025-03-31,FAC-M,02-005,02XXXX,179438.0
2025-03-31,FAC-M,02-008,02XXXX,43241.0
2025-03-31,FAC-M,02-013,02XXXX,376678.0
2025-03-31,FAC-M,02-014,02XXXX,167747.0
2025-03-31,FAC-M,02-016,02XXXX,285326.0
2025-03-31,FAC-M,02-017,02XXXX,330343.0
2025-03-31,FAC-M,02-018,02XXXX,264667.0
2025-03-31,FAC-M,02-023,02XXXX,108949.0
2025-03-31,FAC-M,02-024,02XXXX,508944.0
2025-03-31,FAC-M,02-025,02XXXX,50645.0
2025-03-31,FAC-M,03-001,03XXXX,98917.0
2025-03-31,FAC-M,03-004,03XXXX,271259.0
2025-03-31,FAC-M,03-005,03XXXX,77870.0
2025-03-31,FAC-M,03-008,03XXXX,505204.0
2025-03-31,FAC-M,03-009,03XXXX,319559.0
2025-03-31,FAC-M,03-013,03XXXX,15198.0
2025-03-31,FAC-M,03-014,03XXXX,52723.0
2025-03-31,FAC-M,03-015,03XXXX,111973.0
2025-03-31,FAC-M,04-001,04XXXX,112684.0
2025-03-31,FAC-M,04-003,04XXXX,111692.0
2025-03-31,FAC-M,04-004,04XXXX,261959.0
2025-03-31,FAC-M,04-007,04XXXX,426731.0
2025-03-31,FAC-M,04-008,04XXXX,122171.0
2025-03-31,FAC-M,04-009,04XXXX,284094.0
2025-03-31,FAC-M,04-010,04XXXX,481114.0
2025-03-31,FAC-M,04-012,04XXXX,540665.0
2025-03-31,FAC-M,04-013,04XXXX,327489.0
2025-03-31,FAC-M,04-016,04XXXX,142505.0
2025-03-31,FAC-M,04-017,04XXXX,404779.0
2025-03-31,FAC-M,04-018,04XXXX,373062.0
2025-03-31,FAC-M,04-019,04XXXX,396900.0
2025-03-31,FAC-M,04-020,04XXXX,277637.0
2025-03-31,FAC-M,04-021,04XXXX,499768.0
2025-03-31,FAC-M,04-022,04XXXX,216665.0
2025-03-31,FAC-M,04-023,04XXXX,175904.0
2025-03-31,FAC-M,04-024,04XXXX,385963.0
2025-03-31,FAC-M,04-025,04XXXX,519739.0
2025-03-31,FAC-M,04-026,04XXXX,76636.0
2025-03-31,FAC-M,04-027,04XXXX,531371.0
2025-03-31,FAC-M,04-028,04XXXX,77564.0
2025-03-31,FAC-M,04-029,04XXXX,208299.0
2025-03-31,FAC-M,04-030,04XXXX,298390.0
2025-03-31,FAC-M,04-031,04XXXX,130601.0
2025-03-31,FAC-M,04-032,04XXXX,412399.0
2025-03-31,FAC-M,04-033,04XXXX,241743.0
2025-03-31,FAC-M,04-034,04XXXX,114209.0
2025-03-31,FAC-M,04-035,04XXXX,166992.0
2025-03-31,FAC-M,04-036,04XXXX,360420.0
2025-03-31,FAC-M,04-037,04XXXX,307211.0
2025-03-31,FAC-M,04-038,04XXXX,468169.0
2025-03-31,FAC-M,04-040,04XXXX,373945.0
2025-03-31,FAC-M,04-041,04XXXX,513764.0
2025-03-31,FAC-M,04-042,04XXXX,331066.0
2025-03-31,FAC-M,04-043,04XXXX,315239.0
2025-03-31,FAC-M,04-044,04XXXX,240379.0
2025-03-31,FAC-M,04-045,04XXXX,232542.0
2025-03-31,FAC-M,05-001,05XXXX,16141.0
2025-03-31,FAC-M,05-002,05XXXX,381565.0
2025-03-31,FAC-M,05-003,05XXXX,179700.0
2025-03-31,FAC-M,05-005,05XXXX,394379.0
2025-03-31,FAC-M,05-007,05XXXX,252258.0
2025-03-31,FAC-M,05-008,05XXXX,24408.0
2025-03-31,FAC-M,05-009,05XXXX,267771.0
2025-03-31,FAC-M,05-011,05XXXX,410390.0
2025-03-31,FAC-M,05-012,05XXXX,299207.0
2025-03-31,FAC-M,05-016,05XXXX,334644.0
2025-03-31,FAC-M,05-018,05XXXX,203991.0
2025-03-31,FAC-M,05-019,05XXXX,329809.0
2025-03-31,FAC-M,06-001,06XXXX,458125.0
2025-03-31,FAC-M,06-002,06XXXX,172748.0
2025-03-31,FAC-M,06-003,06XXXX,244235.0
2025-03-31,FAC-M,06-004,06XXXX,413095.0
2025-03-31,FAC-M,06-005,06XXXX,146705.0
2025-03-31,FAC-M,06-006,06XXXX,188489.0
2025-03-31,FAC-M,06-007,06XXXX,443397.0
2025-03-31,FAC-M,06-008,06XXXX,105020.0
2025-03-31,FAC-M,06-009,06XXXX,240318.0
2025-03-31,FAC-M,06-010,06XXXX,495865.0
2025-03-31,FAC-M,06-011,06XXXX,196446.0
2025-03-31,FAC-M,06-012,06XXXX,290703.0
2025-03-31,FAC-M,06-013,06XXXX,247453.0
2025-03-31,FAC-M,06-014,06XXXX,184871.0
2025-03-31,FAC-M,06-017,06XXXX,202412.0
2025-03-31,FAC-M,06-018,06XXXX,479071.0
2025-03-31,FAC-M,07-001,07PROU,297432.0
2025-03-31,FAC-M,07-002,07PROU,210889.0
2025-03-31,FAC-M,07-003,07PROU,143775.0
2025-03-31,FAC-M,07-005,07PROU,583469.0
2025-03-31,FAC-M,07-006,07PROU,134244.0
2025-03-31,FAC-M,07-007,07PROU,187714.0
2025-03-31,FAC-M,07-011,07PROU,548783.0
2025-03-31,FAC-M,07-012,07PROU,110195.0
2025-03-31,FAC-M,07-002,07XXXX,20388.0
2025-03-31,FAC-M,07-003,07XXXX,316484.0
2025-03-31,FAC-M,07-004,07XXXX,128162.0
2025-03-31,FAC-M,07-005,07XXXX,293468.0
2025-03-31,FAC-M,07-006,07XXXX,237523.0
2025-03-31,FAC-M,07-007,07XXXX,66697.0
2025-03-31,FAC-M,07-009,07XXXX,255288.0
2025-03-31,FAC-M,07-010,07XXXX,336245.0
2025-03-31,FAC-M,07-012,07XXXX,284757.0
2025-03-31,FAC-M,07-015,07XXXX,484018.0
2025-03-31,FAC-M,07-016,07XXXX,317789.0
2025-03-31,FAC-M,07-017,07XXXX,250895.0
2025-03-31,FAC-M,07-019,07XXXX,335343.0
2025-03-31,FAC-M,07-020,07XXXX,214508.0
2025-03-31,FAC-M,07-021,07XXXX,131070.0
2025-03-31,FAC-M,08-001,08XXXX,522117.0
2025-03-31,FAC-M,08-003,08XXXX,203156.0
2025-03-31,FAC-M,08-004,08XXXX,460368.0
2025-03-31,FAC-M,08-007,08XXXX,271511.0
2025-03-31,FAC-M,08-008,08XXXX,480181.0
2025-03-31,FAC-M,08-009,08XXXX,460084.0
2025-03-31,FAC-M,08-011,08XXXX,533391.0
2025-03-31,FAC-M,08-013,08XXXX,163637.0
2025-03-31,FAC-M,08-015,08XXXX,134553.0
2025-03-31,FAC-M,08-016,08XXXX,321430.0
2025-04-30,FAC-A,01-001,01XXXX,283245.0
2025-04-30,FAC-A,01-002,01XXXX,265949.0
2025-04-30,FAC-A,01-004,01XXXX,95892.0
2025-04-30,FAC-A,01-005,01XXXX,173611.0
2025-04-30,FAC-A,01-006,01XXXX,622146.0
2025-04-30,FAC-A,01-007,01XXXX,176231.0
2025-04-30,FAC-A,01-008,01XXXX,395746.0
2025-04-30,FAC-A,01-009,01XXXX,325712.0
2025-04-30,FAC-A,01-012,01XXXX,349066.0
2025-04-30,FAC-A,01-013,01XXXX,357044.0
2025-04-30,FAC-A,01-014,01XXXX,355326.0
2025-04-30,FAC-A,01-015,01XXXX,266378.0
2025-04-30,FAC-A,01-016,01XXXX,422390.0
2025-04-30,FAC-A,01-017,01XXXX,372433.0
2025-04-30,FAC-A,01-018,01XXXX,398233.0
2025-04-30,FAC-A,01-019,01XXXX,609631.0
2025-04-30,FAC-A,01-020,01XXXX,41805.0
2025-04-30,FAC-A,01-021,01XXXX,353532.0
2025-04-30,FAC-A,01-022,01XXXX,63841.0
2025-04-30,FAC-A,01-024,01XXXX,154294.0
2025-04-30,FAC-A,01-025,01XXXX,113320.0
2025-04-30,FAC-A,01-026,01XXXX,178451.0
2025-04-30,FAC-A,01-028,01XXXX,490864.0
2025-04-30,FAC-A,02-001,02XXXX,158841.0
2025-04-30,FAC-A,02-004,02XXXX,257056.0
2025-04-30,FAC-A,02-005,02XXXX,388761.0
2025-04-30,FAC-A,02-006,02XXXX,110495.0
2025-04-30,FAC-A,02-007,02XXXX,136783.0
2025-04-30,FAC-A,02-009,02XXXX,53451.0
2025-04-30,FAC-A,02-012,02XXXX,199379.0
2025-04-30,FAC-A,02-013,02XXXX,330684.0
2025-04-30,FAC-A,02-015,02XXXX,135570.0
2025-04-30,FAC-A,02-016,02XXXX,443498.0
2025-04-30,FAC-A,02-017,02XXXX,85176.0
2025-04-30,FAC-A,02-018,02XXXX,418383.0
2025-04-30,FAC-A,02-020,02XXXX,323902.0
2025-04-30,FAC-A,02-022,02XXXX,243982.0
2025-04-30,FAC-A,02-023,02XXXX,349825.0
2025-04-30,FAC-A,02-024,02XXXX,218692.0
2025-04-30,FAC-A,02-025,02XXXX,119540.0
2025-04-30,FAC-A,03-001,03XXXX,11896.0
2025-04-30,FAC-A,03-002,03XXXX,394126.0
2025-04-30,FAC-A,03-003,03XXXX,527525.0
2025-04-30,FAC-A,03-005,03XXXX,337764.0
2025-04-30,FAC-A,03-006,03XXXX,455901.0
2025-04-30,FAC-A,03-007,03XXXX,542008.0
2025-04-30,FAC-A,03-008,03XXXX,561695.0
2025-04-30,FAC-A,03-009,03XXXX,586726.0
2025-04-30,FAC-A,03-011,03XXXX,470461.0
2025-04-30,FAC-A,03-012,03XXXX,291576.0
2025-04-30,FAC-A,03-014,03XXXX,314128.0
2025-04-30,FAC-A,03-015,03XXXX,193161.0
2025-04-30,FAC-A,04-002,04XXXX,89543.0
2025-04-30,FAC-A,04-004,04XXXX,477143.0
2025-04-30,FAC-A,04-005,04XXXX,367136.0
2025-04-30,FAC-A,04-006,04XXXX,488102.0
2025-04-30,FAC-A,04-008,04XXXX,365948.0
2025-04-30,FAC-A,04-009,04XXXX,353481.0
2025-04-30,FAC-A,04-010,04XXXX,234866.0
2025-04-30,FAC-A,04-012,04XXXX,594196.0
2025-04-30,FAC-A,04-013,04XXXX,149294.0
2025-04-30,FAC-A,04-016,04XXXX,215179.0
2025-04-30,FAC-A,04-017,04XXXX,266007.0
2025-04-30,FAC-A,04-019,04XXXX,301689.0
2025-04-30,FAC-A,04-020,04XXXX,273315.0
2025-04-30,FAC-A,04-023,04XXXX,247066.0
2025-04-30,FAC-A,04-025,04XXXX,434789.0
2025-04-30,FAC-A,04-026,04XXXX,381452.0
2025-04-30,FAC-A,04-027,04XXXX,314348.0
2025-04-30,FAC-A,04-028,04XXXX,154555.0
2025-04-30,FAC-A,04-029,04XXXX,63644.0
2025-04-30,FAC-A,04-030,04XXXX,473722.0
2025-04-30,FAC-A,04-031,04XXXX,15647.0
2025-04-30,FAC-A,04-032,04XXXX,317510.0
2025-04-30,FAC-A,04-034,04XXXX,608443.0
2025-04-30,FAC-A,04-035,04XXXX,400960.0
2025-04-30,FAC-A,04-037,04XXXX,17465.0
2025-04-30,FAC-A,04-038,04XXXX,508168.0
2025-04-30,FAC-A,04-039,04XXXX,489549.0
2025-04-30,FAC-A,04-042,04XXXX,305451.0
2025-04-30,FAC-A,04-043,04XXXX,154096.0
2025-04-30,FAC-A,04-045,04XXXX,209639.0
2025-04-30,FAC-A,05-001,05XXXX,444386.0
2025-04-30,FAC-A,05-002,05XXXX,503167.0
2025-04-30,FAC-A,05-003,05XXXX,41781.0
2025-04-30,FAC-A,05-004,05XXXX,286837.0
2025-04-30,FAC-A,05-006,05XXXX,463415.0
2025-04-30,FAC-A,05-007,05XXXX,93954.0
2025-04-30,FAC-A,05-009,05XXXX,363860.0
2025-04-30,FAC-A,05-011,05XXXX,79755.0
2025-04-30,FAC-A,05-012,05XXXX,357454.0
2025-04-30,FAC-A,05-013,05XXXX,148508.0
2025-04-30,FAC-A,05-015,05XXXX,255403.0
2025-04-30,FAC-A,05-016,05XXXX,111317.0
2025-04-30,FAC-A,05-017,05XXXX,317929.0
2025-04-30,FAC-A,05-018,05XXXX,466558.0
2025-04-30,FAC-A,05-020,05XXXX,133456.0
2025-04-30,FAC-A,06-001,06XXXX,105014.0
2025-04-30,FAC-A,06-002,06XXXX,291417.0
2025-04-30,FAC-A,06-003,06XXXX,276579.0
2025-04-30,FAC-A,06-005,06XXXX,510168.0
2025-04-30,FAC-A,06-006,06XXXX,492301.0
2025-04-30,FAC-A,06-007,06XXXX,92037.0
2025-04-30,FAC-A,06-010,06XXXX,478722.0
2025-04-30,FAC-A,06-011,06XXXX,488228.0
2025-04-30,FAC-A,06-012,06XXXX,405273.0
2025-04-30,FAC-A,06-013,06XXXX,498014.0
2025-04-30,FAC-A,06-014,06XXXX,46709.0
2025-04-30,FAC-A,06-015,06XXXX,565352.0
2025-04-30,FAC-A,06-016,06XXXX,446229.0
2025-04-30,FAC-A,06-017,06XXXX,190454.0
2025-04-30,FAC-A,06-018,06XXXX,112608.0
2025-04-30,FAC-A,07-001,07PROU,337746.0
2025-04-30,FAC-A,07-004,07PROU,173115.0
2025-04-30,FAC-A,07-005,07PROU,37389.0
2025-04-30,FAC-A,07-006,07PROU,390682.0
2025-04-30,FAC-A,07-008,07PROU,392068.0
2025-04-30,FAC-A,07-009,07PROU,133526.0
2025-04-30,FAC-A,07-010,07PROU,282777.0
2025-04-30,FAC-A,07-012,07PROU,304051.0
2025-04-30,FAC-A,07-001,07XXXX,157093.0
2025-04-30,FAC-A,07-003,07XXXX,159949.0
2025-04-30,FAC-A,07-004,07XXXX,103035.0
2025-04-30,FAC-A,07-005,07XXXX,431739.0
2025-04-30,FAC-A,07-006,07XXXX,378722.0
2025-04-30,FAC-A,07-007,07XXXX,413661.0
2025-04-30,FAC-A,07-009,07XXXX,193714.0
2025-04-30,FAC-A,07-010,07XXXX,62168.0
2025-04-30,FAC-A,07-011,07XXXX,88840.0
2025-04-30,FAC-A,07-013,07XXXX,530142.0
2025-04-30,FAC-A,07-017,07XXXX,166928.0
2025-04-30,FAC-A,07-018,07XXXX,391889.0
2025-04-30,FAC-A,07-019,07XXXX,11006.0
2025-04-30,FAC-A,07-020,07XXXX,478865.0
2025-04-30,FAC-A,07-021,07XXXX,246464.0
2025-04-30,FAC-A,07-022,07XXXX,266917.0
2025-04-30,FAC-A,08-002,08XXXX,476672.0
2025-04-30,FAC-A,08-004,08XXXX,90533.0
2025-04-30,FAC-A,08-007,08XXXX,25486.0
2025-04-30,FAC-A,08-008,08XXXX,351148.0
2025-04-30,FAC-A,08-009,08XXXX,606354.0
2025-04-30,FAC-A,08-010,08XXXX,395815.0
2025-04-30,FAC-A,08-012,08XXXX,590319.0
2025-04-30,FAC-A,08-016,08XXXX,584594.0
2025-04-30,FAC-B,01-002,01XXXX,263376.0
2025-04-30,FAC-B,01-005,01XXXX,348067.0
2025-04-30,FAC-B,01-006,01XXXX,70521.0
2025-04-30,FAC-B,01-007,01XXXX,592458.0
2025-04-30,FAC-B,01-008,01XXXX,32559.0
2025-04-30,FAC-B,01-009,01XXXX,466277.0
2025-04-30,FAC-B,01-010,01XXXX,340536.0
2025-04-30,FAC-B,01-012,01XXXX,298325.0
2025-04-30,FAC-B,01-013,01XXXX,348810.0
2025-04-30,FAC-B,01-015,01XXXX,441066.0
2025-04-30,FAC-B,01-017,01XXXX,188657.0
2025-04-30,FAC-B,01-019,01XXXX,127772.0
2025-04-30,FAC-B,01-021,01XXXX,436505.0
2025-04-30,FAC-B,01-023,01XXXX,469874.0
2025-04-30,FAC-B,01-025,01XXXX,476801.0
2025-04-30,FAC-B,01-026,01XXXX,149496.0
2025-04-30,FAC-B,01-028,01XXXX,348437.0
2025-04-30,FAC-B,01-029,01XXXX,338362.0
2025-04-30,FAC-B,01-030,01XXXX,215967.0
2025-04-30,FAC-B,02-001,02XXXX,324356.0
2025-04-30,FAC-B,02-002,02XXXX,178595.0
2025-04-30,FAC-B,02-003,02XXXX,539666.0
2025-04-30,FAC-B,02-004,02XXXX,442077.0
2025-04-30,FAC-B,02-005,02XXXX,303564.0
2025-04-30,FAC-B,02-006,02XXXX,128239.0
2025-04-30,FAC-B,02-007,02XXXX,345541.0
2025-04-30,FAC-B,02-008,02XXXX,217373.0
2025-04-30,FAC-B,02-009,02XXXX,65100.0
2025-04-30,FAC-B,02-012,02XXXX,424453.0
2025-04-30,FAC-B,02-013,02XXXX,285362.0
2025-04-30,FAC-B,02-014,02XXXX,368129.0
2025-04-30,FAC-B,02-015,02XXXX,263943.0
2025-04-30,FAC-B,02-016,02XXXX,366591.0
2025-04-30,FAC-B,02-017,02XXXX,212842.0
2025-04-30,FAC-B,02-018,02XXXX,209406.0
2025-04-30,FAC-B,02-019,02XXXX,375128.0
2025-04-30,FAC-B,02-020,02XXXX,428446.0
2025-04-30,FAC-B,02-022,02XXXX,350502.0
2025-04-30,FAC-B,02-023,02XXXX,158332.0
2025-04-30,FAC-B,02-025,02XXXX,333000.0
2025-04-30,FAC-B,03-001,03XXXX,158766.0
2025-04-30,FAC-B,03-002,03XXXX,588745.0
2025-04-30,FAC-B,03-004,03XXXX,511996.0
2025-04-30,FAC-B,03-005,03XXXX,429445.0
2025-04-30,FAC-B,03-006,03XXXX,528959.0
2025-04-30,FAC-B,03-007,03XXXX,566503.0
2025-04-30,FAC-B,03-008,03XXXX,295234.0
2025-04-30,FAC-B,03-010,03XXXX,358808.0
2025-04-30,FAC-B,03-011,03XXXX,147950.0
2025-04-30,FAC-B,03-012,03XXXX,93697.0
2025-04-30,FAC-B,03-013,03XXXX,293321.0
2025-04-30,FAC-B,03-015,03XXXX,337438.0
2025-04-30,FAC-B,04-002,04XXXX,181208.0
2025-04-30,FAC-B,04-003,04XXXX,264444.0
2025-04-30,FAC-B,04-004,04XXXX,506200.0
2025-04-30,FAC-B,04-005,04XXXX,263431.0
2025-04-30,FAC-B,04-006,04XXXX,591335.0
2025-04-30,FAC-B,04-008,04XXXX,31114.0
2025-04-30,FAC-B,04-013,04XXXX,487633.0
2025-04-30,FAC-B,04-014,04XXXX,349002.0
2025-04-30,FAC-B,04-016,04XXXX,121277.0
2025-04-30,FAC-B,04-017,04XXXX,25261.0
2025-04-30,FAC-B,04-018,04XXXX,581565.0
2025-04-30,FAC-B,04-019,04XXXX,578213.0
2025-04-30,FAC-B,04-020,04XXXX,212767.0
2025-04-30,FAC-B,04-022,04XXXX,268310.0
2025-04-30,FAC-B,04-023,04XXXX,299578.0
2025-04-30,FAC-B,04-025,04XXXX,69353.0
2025-04-30,FAC-B,04-026,04XXXX,385748.0
2025-04-30,FAC-B,04-027,04XXXX,460996.0
2025-04-30,FAC-B,04-028,04XXXX,487436.0
2025-04-30,FAC-B,04-031,04XXXX,89324.0
2025-04-30,FAC-B,04-034,04XXXX,198323.0
2025-04-30,FAC-B,04-035,04XXXX,502071.0
2025-04-30,FAC-B,04-037,04XXXX,79378.0
2025-04-30,FAC-B,04-038,04XXXX,379923.0
2025-04-30,FAC-B,04-039,04XXXX,595589.0
2025-04-30,FAC-B,04-040,04XXXX,101663.0
2025-04-30,FAC-B,04-041,04XXXX,152611.0
2025-04-30,FAC-B,04-042,04XXXX,489808.0
2025-04-30,FAC-B,04-043,04XXXX,387872.0
2025-04-30,FAC-B,04-045,04XXXX,135439.0
2025-04-30,FAC-B,05-001,05XXXX,126864.0
2025-04-30,FAC-B,05-002,05XXXX,442024.0
2025-04-30,FAC-B,05-003,05XXXX,126867.0
2025-04-30,FAC-B,05-004,05XXXX,88922.0
2025-04-30,FAC-B,05-005,05XXXX,60490.0
2025-04-30,FAC-B,05-006,05XXXX,193535.0
2025-04-30,FAC-B,05-008,05XXXX,373564.0
2025-04-30,FAC-B,05-011,05XXXX,434233.0
2025-04-30,FAC-B,05-013,05XXXX,498002.0
2025-04-30,FAC-B,05-016,05XXXX,439515.0
2025-04-30,FAC-B,05-017,05XXXX,195518.0
2025-04-30,FAC-B,05-019,05XXXX,262789.0
2025-04-30,FAC-B,05-020,05XXXX,578929.0
2025-04-30,FAC-B,06-002,06XXXX,521629.0
2025-04-30,FAC-B,06-003,06XXXX,209132.0
2025-04-30,FAC-B,06-004,06XXXX,175731.0
2025-04-30,FAC-B,06-005,06XXXX,279210.0
2025-04-30,FAC-B,06-006,06XXXX,371247.0
2025-04-30,FAC-B,06-007,06XXXX,196163.0
2025-04-30,FAC-B,06-008,06XXXX,303056.0
2025-04-30,FAC-B,06-011,06XXXX,106051.0
2025-04-30,FAC-B,06-012,06XXXX,189944.0
2025-04-30,FAC-B,06-013,06XXXX,310849.0
2025-04-30,FAC-B,06-015,06XXXX,259169.0
2025-04-30,FAC-B,06-018,06XXXX,375623.0
2025-04-30,FAC-B,07-002,07PROU,149983.0
2025-04-30,FAC-B,07-003,07PROU,169524.0
2025-04-30,FAC-B,07-006,07PROU,313548.0
2025-04-30,FAC-B,07-008,07PROU,111774.0
2025-04-30,FAC-B,07-009,07PROU,49903.0
2025-04-30,FAC-B,07-010,07PROU,143386.0
2025-04-30,FAC-B,07-011,07PROU,296269.0
2025-04-30,FAC-B,07-001,07XXXX,288208.0
2025-04-30,FAC-B,07-002,07XXXX,124451.0
2025-04-30,FAC-B,07-004,07XXXX,432635.0
2025-04-30,FAC-B,07-005,07XXXX,48020.0
2025-04-30,FAC-B,07-006,07XXXX,568205.0
2025-04-30,FAC-B,07-009,07XXXX,220195.0
2025-04-30,FAC-B,07-010,07XXXX,562129.0
2025-04-30,FAC-B,07-011,07XXXX,108110.0
2025-04-30,FAC-B,07-012,07XXXX,237734.0
2025-04-30,FAC-B,07-013,07XXXX,386194.0
2025-04-30,FAC-B,07-014,07XXXX,13376.0
2025-04-30,FAC-B,07-015,07XXXX,333491.0
2025-04-30,FAC-B,07-016,07XXXX,355499.0
2025-04-30,FAC-B,07-018,07XXXX,402000.0
2025-04-30,FAC-B,07-019,07XXXX,20974.0
2025-04-30,FAC-B,07-022,07XXXX,456307.0
2025-04-30,FAC-B,08-001,08XXXX,228738.0
2025-04-30,FAC-B,08-002,08XXXX,299236.0
2025-04-30,FAC-B,08-003,08XXXX,72370.0
2025-04-30,FAC-B,08-004,08XXXX,393261.0
2025-04-30,FAC-B,08-006,08XXXX,138099.0
2025-04-30,FAC-B,08-010,08XXXX,519642.0
2025-04-30,FAC-B,08-014,08XXXX,418396.0
2025-04-30,FAC-B,08-016,08XXXX,394153.0
2025-04-30,FAC-C,01-001,01XXXX,186918.0
2025-04-30,FAC-C,01-002,01XXXX,419101.0
2025-04-30,FAC-C,01-004,01XXXX,420968.0
2025-04-30,FAC-C,01-006,01XXXX,291722.0
2025-04-30,FAC-C,01-008,01XXXX,608793.0
2025-04-30,FAC-C,01-011,01XXXX,136887.0
2025-04-30,FAC-C,01-012,01XXXX,397130.0
2025-04-30,FAC-C,01-013,01XXXX,344162.0
2025-04-30,FAC-C,01-016,01XXXX,240429.0
2025-04-30,FAC-C,01-017,01XXXX,651269.0
2025-04-30,FAC-C,01-018,01XXXX,571699.0
2025-04-30,FAC-C,01-019,01XXXX,318367.0
2025-04-30,FAC-C,01-020,01XXXX,332900.0
2025-04-30,FAC-C,01-021,01XXXX,63364.0
