PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,33492740.02,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,112732395.65,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,15271177.65,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,150235383.96,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,134659155.87,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,67293585.13,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,94924875.52,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,113103206.82,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,37869001.21,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,93162074.39,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,20333955.19,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,38675841.47,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,152167682.47,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,142080421.1,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,101535962.21,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,17129353.92,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,54784605.88,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,109759944.52,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,15345479.08,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,90838581.76,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,128238010.35,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,76755497.82,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,118890818.92,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,105349619.07,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,48685107.75,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,126360833.19,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,142475289.56,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,118602809.37,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,111869045.66,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,101878227.21,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,31196796.44,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,112857794.59,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,110854615.25,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,57507279.29,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,31010696.5,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,125940973.21,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,5547350.9,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,108089449.14,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,89651135.21,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,98093571.73,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,104155549.51,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,116777064.01,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,137772649.78,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,109267220.72,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,22469430.83,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,91163561.14,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,51677346.66,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,15129831.9,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,57153700.89,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,12929176.05,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,166714680.08,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,101081811.01,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,98553805.17,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,7773577.27,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,82006648.07,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,102388730.94,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,51338706.97,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,65822138.92,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,31266015.52,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,96739250.85,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,17862833.44,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,93108433.43,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,127918662.75,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,76696861.16,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,68597475.78,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,58407481.98,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,143659980.93,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,123736355.77,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,30850470.54,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,95567528.82,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,129284464.73,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,131671797.71,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,141816496.53,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,128863182.43,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,119716275.31,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,20660417.35,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,143370561.22,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,119829951.8,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,19534824.34,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,102224001.62,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,33990157.89,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,14662206.38,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,47932184.74,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,49330752.91,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,5827523.31,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,61538960.23,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,86252680.43,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,117199673.7,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,101770072.55,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,65823132.58,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,45950571.29,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,25653294.11,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,100380516.32,XVT-Xuất vật tư sản xuất,,31/05/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,73479225.03,XVT-Xuất vật tư sản xuất,,31/05/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,52614981.39,XVT-Xuất vật tư sản xuất,,31/05/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,16945650.12,XVT-Xuất vật tư sản xuất,,31/05/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,8573644.6,XVT-Xuất vật tư sản xuất,,31/05/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,55661359.2,XVT-Xuất vật tư sản xuất,,31/05/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,92255136.71,XVT-Xuất vật tư sản xuất,,31/05/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,110192872.65,XVT-Xuất vật tư sản xuất,,31/05/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,25810908.22,XVT-Xuất vật tư sản xuất,,31/05/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,103308321.59,XVT-Xuất vật tư sản xuất,,31/05/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,10833663.82,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,12691141.36,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,119812449.85,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,118367710.82,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,59341249.47,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,18584812.11,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,92434959.23,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,73626530.33,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,86978826.43,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,14615727.88,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,36659734.89,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,120339306.66,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,139332009.53,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,34136674.58,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,100458221.46,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,91152063.04,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,43802896.25,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,152944832.67,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,35768396.31,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,13290700.85,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,41888986.3,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,139820409.48,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,110173544.07,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,53026501.17,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,127761173.92,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,133804891.54,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,73234986.79,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,84032538.26,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,132417336.01,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,46390639.6,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,125375495.62,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,99092651.45,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,98999279.81,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,122144781.16,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,28608947.91,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,131893216.16,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,128587256.05,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,45391879.63,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,69878511.69,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,58680775.41,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,27772815.38,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,135002610.15,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,94970623.36,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,104180259.02,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,143605245.27,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,34208143.67,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,29790577.27,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,59180096.78,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,62391761.35,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,100347290.12,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,26307319.34,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,11049070.09,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,100481056.75,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,139087860.73,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,99806050.02,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,30789947.21,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,38252133.24,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,92762646.42,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,9491240.54,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,79754278.59,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,50952986.24,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,9864636.4,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,168721200.95,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,6491104.37,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,108453028.84,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,71269181.02,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,79681389.97,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,21689061.98,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,52698551.76,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,36051744.4,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,127894292.2,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,100797165.58,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
