PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,154881995.74,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,57492218.21,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,25400413.09,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,66093833.28,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,103849935.22,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,90268097.36,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,146205301.17,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,118210332.18,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,28113795.57,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,99250548.4,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,63148530.39,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,23761349.67,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,32125462.5,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,32138690.35,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,91900313.03,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,141185773.78,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,63108182.09,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,76462627.2,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,102588707.86,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,61580985.75,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,24260185.38,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,73181441.75,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,19834555.26,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,123343247.93,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,114833295.23,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,80886994.12,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,142587829.94,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,53707578.91,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,26903059.81,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,138249672.43,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,99298955.44,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,67302800.37,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,105901315.8,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,106995818.47,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,145894176.48,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,9855861.5,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,20095601.8,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,42641970.77,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,75336898.94,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,54797807.93,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,108169701.33,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,58182633.56,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,62791350.73,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,142913094.82,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,90596503.48,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,129100872.07,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,136164453.3,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,128362257.33,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,77686697.38,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,90397422.58,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,40282543.66,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,83552589.47,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,14770530.07,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,122375283.47,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,41763212.25,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,17141664.43,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,27271115.87,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,34824015.94,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,12637859.76,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,82740697.38,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,69992560.46,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,27422775.12,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,12805141.88,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,94455484.87,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,141342729.72,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,130882856.73,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,17412584.11,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,33872650.03,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,89423553.74,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,164596993.29,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,44015152.51,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,27632985.18,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,24153710.68,XVT-Xuất vật tư sản xuất,,31/05/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,40863882.43,XVT-Xuất vật tư sản xuất,,31/05/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,164522685.36,XVT-Xuất vật tư sản xuất,,31/05/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,133676057.11,XVT-Xuất vật tư sản xuất,,31/05/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,64472238.6,XVT-Xuất vật tư sản xuất,,31/05/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,14417228.77,XVT-Xuất vật tư sản xuất,,31/05/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,111889802.81,XVT-Xuất vật tư sản xuất,,31/05/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,67581979.83,XVT-Xuất vật tư sản xuất,,31/05/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,58719329.6,XVT-Xuất vật tư sản xuất,,31/05/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,50855245.9,XVT-Xuất vật tư sản xuất,,31/05/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,23007615.53,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,103122290.3,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,51556702.36,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,36325461.63,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,35409004.11,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,109932565.27,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,87414477.01,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,15249460.96,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,63486986.82,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,144195696.12,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,152087107.65,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,38262566.4,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,77324265.38,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,35733680.03,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,60018524.72,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,70823345.93,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,144061480.61,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,119041676.34,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,98667890.56,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,69557719.84,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,66958734.19,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,139793025.32,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,104715862.93,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,22890002.17,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,166833483.13,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,164485083.54,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,35362868.51,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,106617985.36,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,66008640.41,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,97822324.98,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,29579038.47,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,91403621.25,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,39945390.36,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,8690838.37,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,126414908.82,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,47644548.14,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,99779180.3,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,121027578.05,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,70818185.74,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,43944873.76,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,96890131.37,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,41852450.56,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,75605839.76,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,100371186.73,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,106778020.57,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,31533314.65,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,19891757.16,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,86593205.66,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,94698244.06,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,30103283.1,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,139594999.92,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,144949250.23,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,125883887.05,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,134213324.11,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,83511325.93,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,41999961.8,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,40346383.28,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,92138798.35,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,72614814.43,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,15484674.78,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,31581385.22,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,35371139.68,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,72391068.73,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,7690361.49,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,116681048.2,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,126062049.49,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,31984283.44,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,76513892.46,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,111900733.09,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,169038968.81,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,107559873.21,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,120368809.5,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,45252196.78,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,40546368.62,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,29110767.29,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,85653915.67,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,44871906.14,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,114160353.89,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,61873583.82,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,160655259.05,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,138832092.64,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,134206193.38,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,125998128.42,XVT-Xuất vật tư sản xuất,,30/06/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,57949087.27,XVT-Xuất vật tư sản xuất,,30/06/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,114914130.72,XVT-Xuất vật tư sản xuất,,30/06/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,84640521.03,XVT-Xuất vật tư sản xuất,,30/06/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,77430274.95,XVT-Xuất vật tư sản xuất,,30/06/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,73395823.14,XVT-Xuất vật tư sản xuất,,30/06/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,109172747.28,XVT-Xuất vật tư sản xuất,,30/06/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,62323649.35,XVT-Xuất vật tư sản xuất,,30/06/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,38509028.34,XVT-Xuất vật tư sản xuất,,30/06/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,138090065.93,XVT-Xuất vật tư sản xuất,,30/06/2025,10201-Khu vực đóng gói,
