START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,402154.8548,2479,494635362.67,VND,,,31/05/2025,,,,,,,FG
,,,,04-026,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,77821.7519,2451,149470954.73,VND,,,31/05/2025,,,,,,,FG
,,,,04-026,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,63022.9019,4645,136057167.35,VND,,,31/05/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,127882.5595,3628,283889027.57,VND,,,31/05/2025,,,,,,,FG
,,,,05-023,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,35588.5598,821,58656030.96,VND,,,31/05/2025,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,179980.8922,4621,325949561.08,VND,,,31/05/2025,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Unit Cost Adjustments,TND,,MAT,,94748.7743,553,119966438.03,VND,,,31/05/2025,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Value Adjustments,TND,,MAT,,170632.5196,3822,390865212.31,VND,,,31/05/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,52752.2217,3407,129446468.61,VND,,,31/05/2025,,,,,,,FG
,,,,07-005,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,640801.7532,3001,541055569.47,VND,,,31/05/2025,,,,,,,FG
,,,,07-002,Product 07XXXX,,,,Batch Resource Cost,TND,,MAT,,411810.109,851,475297167.66,VND,,,31/05/2025,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,509078.5178,4626,719689791.6,VND,,,31/05/2025,,,,,,,FG
,,,,08-027,Product 08XXXX,,,,Unit Cost Adjustments,TND,,MAT,,218285.8931,2092,289800223.89,VND,,,31/05/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,170063.8473,442,255842654.71,VND,,,31/05/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Resource Cost,TTD,,MAT,,282097.1694,1923,287470269.46,VND,,,31/05/2025,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,54171.0505,4164,130626267.89,VND,,,31/05/2025,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,218526.4929,2502,542365249.65,VND,,,31/05/2025,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,88049.6996,152,214198866.84,VND,,,31/05/2025,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,263710.5639,4690,505846357.57,VND,,,31/05/2025,,,,,,,FG
,,,,04-026,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,745943.2525,768,835683667.26,VND,,,31/05/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,378977.1455,117,656717872.61,VND,,,31/05/2025,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,311417.1976,4932,559240701.81,VND,,,31/05/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,244870.5093,733,611373374.97,VND,,,31/05/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,584958.7771,3432,722536726.35,VND,,,31/05/2025,,,,,,,FG
,,,,06-003,Product 06XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,141546.8949,4475,323776488.51,VND,,,31/05/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,225865.7738,2525,391088556.25,VND,,,31/05/2025,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Batch Resource Cost,TTD,,MAT,,322362.9402,3535,547649414.23,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,245628.8303,4274,507683895.96,VND,,,31/05/2025,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,299534.4422,993,678126276.49,VND,,,31/05/2025,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,204911.5792,1361,422926772.92,VND,,,31/05/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,351597.0376,2915,779094108.63,VND,,,31/05/2025,,,,,,,FG
,,,,01-001,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,307371.7495,2368,627654783.4,VND,,,31/05/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,142593.0573,976,321846863.24,VND,,,31/05/2025,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,160913.1895,2276,330179181.6,VND,,,31/05/2025,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,268047.5246,2073,310396900.1,VND,,,31/05/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,94697.6568,4306,99868699.68,VND,,,31/05/2025,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,226490.772,2656,225393860.2,VND,,,31/05/2025,,,,,,,FG
,,,,04-004,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,395282.4676,511,795055594.05,VND,,,31/05/2025,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,354738.6909,257,631384974.18,VND,,,31/05/2025,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Resource Cost,DLD,,MAT,,135553.0883,252,225319896.23,VND,,,31/05/2025,,,,,,,FG
,,,,05-022,Product 05XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,326050.0668,4180,366896525.28,VND,,,31/05/2025,,,,,,,FG
,,,,06-025,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,185823.4607,3253,308922408.03,VND,,,31/05/2025,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,317126.5847,999,731607666.91,VND,,,31/05/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,170616.8658,459,236439564.56,VND,,,31/05/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,369273.6254,830,641859665.75,VND,,,31/05/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Resource Cost,DLD,,MAT,,183100.4044,4216,455887288.96,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,216220.7517,2397,517418402.11,VND,,,31/05/2025,,,,,,,FG
,,,,08-015,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,68844.2881,1109,146288736.98,VND,,,31/05/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Resource Cost,DLD,,MAT,,434386.1951,1153,859414244.53,VND,,,31/05/2025,,,,,,,FG
,,,,01-002,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,115978.4489,1659,230106760.16,VND,,,31/05/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,146276.6019,2290,288971564.09,VND,,,31/05/2025,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,187230.2582,3934,184513827.04,VND,,,31/05/2025,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,851992.7105,1800,827759628.37,VND,,,31/05/2025,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Batch Resource Cost,SGD,,MAT,,478458.9242,3030,551953314.29,VND,,,31/05/2025,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,256280.136,2333,586621617.65,VND,,,31/05/2025,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,185798.6032,3790,333448501.28,VND,,,31/05/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,275092.9012,3874,622283469.25,VND,,,31/05/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,387632.5323,2387,668467015.21,VND,,,31/05/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,369670.7186,2912,372964204.52,VND,,,31/05/2025,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,380568.3632,3046,579039548.58,VND,,,31/05/2025,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,122934.3347,3298,169260779.45,VND,,,31/05/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,54697.6217,3288,131326183.69,VND,,,31/05/2025,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Unit Cost Adjustments,SGD,,MAT,,233372.6786,197,414054501.65,VND,,,31/05/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,319976.467,4310,573488763.31,VND,,,31/05/2025,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,249218.7333,277,457492125.77,VND,,,31/05/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,335943.2706,4254,826289345.72,VND,,,31/05/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,439127.5004,2504,894454486.67,VND,,,31/05/2025,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,359960.3137,3578,479453121.0,VND,,,31/05/2025,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,715492.3617,2068,679141419.27,VND,,,31/05/2025,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,347173.6256,4298,287028933.04,VND,,,31/05/2025,,,,,,,FG
,,,,02-020,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,51802.1973,1071,116011240.54,VND,,,31/05/2025,,,,,,,FG
,,,,03-010,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,315217.0479,4102,741185041.93,VND,,,31/05/2025,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,214028.4551,1679,396703987.98,VND,,,31/05/2025,,,,,,,FG
,,,,04-026,Product 04XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,425560.8173,1179,492342554.74,VND,,,31/05/2025,,,,,,,FG
,,,,04-019,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,115031.4598,4017,257710785.26,VND,,,31/05/2025,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,64946.5356,4209,123383829.69,VND,,,31/05/2025,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Resource Cost,CTD,,MAT,,684307.9064,3684,786400324.39,VND,,,31/05/2025,,,,,,,FG
,,,,06-011,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,354493.5362,2901,616065375.68,VND,,,31/05/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,414856.5152,2356,809081179.89,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,201824.3036,2528,467134334.49,VND,,,31/05/2025,,,,,,,FG
,,,,07-024,Product 07PROU,,,,Unit Cost Adjustments,CTD,,MAT,,502910.197,4609,454371080.59,VND,,,31/05/2025,,,,,,,FG
,,,,07-015,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,121565.493,2720,296195373.9,VND,,,31/05/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,157007.3271,2931,323279678.34,VND,,,31/05/2025,,,,,,,FG
,,,,08-013,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,370405.4059,3737,514511484.87,VND,,,31/05/2025,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Value Adjustments,CTD,,MAT,,46231.9157,4476,108666195.6,VND,,,31/05/2025,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,210217.9582,4860,427219617.49,VND,,,31/05/2025,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,291551.8188,614,620853392.37,VND,,,31/05/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,416413.0794,1660,457174411.64,VND,,,31/05/2025,,,,,,,FG
,,,,02-012,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,194160.4242,3852,368125139.58,VND,,,31/05/2025,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,334387.1395,1319,619595220.55,VND,,,31/05/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Value Adjustments,BDD,,MAT,,394904.5489,1885,631232747.61,VND,,,31/05/2025,,,,,,,FG
,,,,04-004,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,184789.0017,2277,456964957.5,VND,,,31/05/2025,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,283322.9441,1750,352188856.15,VND,,,31/05/2025,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,195672.6399,2618,236106447.88,VND,,,31/05/2025,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,943770.0845,4458,825263390.27,VND,,,31/05/2025,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,124899.9871,2022,236937911.07,VND,,,31/05/2025,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,273504.8277,1228,231923653.34,VND,,,31/05/2025,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,149736.1808,1108,373463295.06,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07PROU,,,,Batch Resource Cost,BDD,,MAT,,353544.6889,2938,637853465.86,VND,,,31/05/2025,,,,,,,FG
,,,,07-001,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,410420.2353,1427,513715629.65,VND,,,31/05/2025,,,,,,,FG
,,,,07-002,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,905555.1088,3062,773145338.22,VND,,,31/05/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,690937.3815,1350,674519002.94,VND,,,31/05/2025,,,,,,,FG
,,,,08-020,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,188530.0997,2378,154426186.85,VND,,,31/05/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,242853.7617,4325,439933625.92,VND,,,31/05/2025,,,,,,,FG
,,,,01-010,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,42424.3644,1360,59442005.95,VND,,,31/05/2025,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,505670.0095,4617,615923857.15,VND,,,31/05/2025,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Batch Resource Cost,NAD,,MAT,,113301.8277,1130,283188369.89,VND,,,31/05/2025,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Value Adjustments,NAD,,MAT,,220852.3225,2616,360119134.95,VND,,,31/05/2025,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,535418.8811,3136,697406871.79,VND,,,31/05/2025,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,794422.5655,1255,785522749.27,VND,,,31/05/2025,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Resource Cost,NAD,,MAT,,350162.1621,1062,816079923.95,VND,,,31/05/2025,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,35000.0432,3739,63960340.0,VND,,,31/05/2025,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Batch Resource Cost,NAD,,MAT,,837390.9623,2916,834835634.54,VND,,,31/05/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,232064.5677,4504,370535262.29,VND,,,31/05/2025,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,263148.0842,4937,641040984.3,VND,,,31/05/2025,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Batch Resource Cost,NAD,,MAT,,515497.0805,1216,447977362.18,VND,,,31/05/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,704518.3689,1158,787224157.07,VND,,,31/05/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,349766.2673,3317,360508964.23,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Resource Cost,NAD,,MAT,,306577.8999,3658,684474042.31,VND,,,31/05/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,467156.4031,2803,627741494.34,VND,,,31/05/2025,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,195282.2736,720,350857928.02,VND,,,31/05/2025,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Material Cost,TSD,,MAT,,180849.1353,1160,403621789.65,VND,,,31/05/2025,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Resource Cost,TSD,,MAT,,339436.5738,2938,815808682.1,VND,,,31/05/2025,,,,,,,FG
,,,,02-007,Product 02XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,527652.1755,4284,583147989.82,VND,,,31/05/2025,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Batch Resource Cost,TSD,,MAT,,140278.4695,4338,198633997.44,VND,,,31/05/2025,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Batch Resource Cost,TSD,,MAT,,185603.2405,1960,384101229.11,VND,,,31/05/2025,,,,,,,FG
,,,,03-015,Product 03XXXX,,,,Batch Material Cost,TSD,,MAT,,71398.3392,4352,150769680.2,VND,,,31/05/2025,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Material Cost,TSD,,MAT,,269865.0317,304,389779948.49,VND,,,31/05/2025,,,,,,,FG
,,,,04-016,Product 04XXXX,,,,Batch Resource Cost,TSD,,MAT,,221655.6901,3620,401000285.62,VND,,,31/05/2025,,,,,,,FG
,,,,05-020,Product 05XXXX,,,,Batch Material Cost,TSD,,MAT,,95125.1543,1445,182739754.72,VND,,,31/05/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Resource Cost,TSD,,MAT,,245417.8568,532,599489120.94,VND,,,31/05/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,102712.9107,717,251535545.22,VND,,,31/05/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Material Cost,TSD,,MAT,,546365.9819,4518,623181716.26,VND,,,31/05/2025,,,,,,,FG
,,,,07-001,Product 07PROU,,,,Batch Material Cost,TSD,,MAT,,442100.1622,4350,779634774.52,VND,,,31/05/2025,,,,,,,FG
,,,,07-029,Product 07PROU,,,,Batch Resource Cost,TSD,,MAT,,299990.5517,3334,490974541.05,VND,,,31/05/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Material Cost,TSD,,MAT,,190428.5022,2061,300655225.59,VND,,,31/05/2025,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Batch Resource Cost,TSD,,MAT,,250732.7782,3965,394333403.75,VND,,,31/05/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,TSD,,MAT,,287142.5308,1599,544391057.92,VND,,,31/05/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Resource Cost,TSD,,MAT,,220228.2782,2615,543361001.39,VND,,,31/05/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Material Cost,GKD,,MAT,,274523.3478,4796,667667978.48,VND,,,31/05/2025,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Resource Cost,GKD,,MAT,,175986.5385,3377,380879474.34,VND,,,31/05/2025,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Batch Material Cost,GKD,,MAT,,156161.6604,1384,251250636.55,VND,,,31/05/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,GKD,,MAT,,173779.8179,546,433055206.83,VND,,,31/05/2025,,,,,,,FG
,,,,03-002,Product 03XXXX,,,,Batch Resource Cost,GKD,,MAT,,45135.3318,2392,111077517.11,VND,,,31/05/2025,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,GKD,,MAT,,519003.6616,4590,558653844.24,VND,,,31/05/2025,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Resource Cost,GKD,,MAT,,394054.6052,3114,629041542.08,VND,,,31/05/2025,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Batch Material Cost,GKD,,MAT,,365743.8355,561,469232188.52,VND,,,31/05/2025,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Batch Material Cost,GKD,,MAT,,163446.2032,3050,321421134.68,VND,,,31/05/2025,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Batch Resource Cost,GKD,,MAT,,760664.0316,2031,816999649.34,VND,,,31/05/2025,,,,,,,FG
,,,,06-003,Product 06XXXX,,,,Batch Resource Cost,GKD,,MAT,,45296.9998,4785,61375806.4,VND,,,31/05/2025,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Batch Material Cost,GKD,,MAT,,312245.5255,941,757460485.29,VND,,,31/05/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,GKD,,MAT,,317980.329,202,341252945.18,VND,,,31/05/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Resource Cost,GKD,,MAT,,324736.7668,3730,776272164.38,VND,,,31/05/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Material Cost,GKD,,MAT,,344209.049,1719,743641743.07,VND,,,31/05/2025,,,,,,,FG
,,,,07-011,Product 07XXXX,,,,Batch Resource Cost,GKD,,MAT,,300722.4698,1281,475595186.09,VND,,,31/05/2025,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Batch Material Cost,GKD,,MAT,,356881.0785,107,510970533.8,VND,,,31/05/2025,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Resource Cost,GKD,,MAT,,184018.2101,3828,437266659.27,VND,,,31/05/2025,,,,,,,FG
,,,,01-001,Product 01XXXX,,,,Batch Material Cost,DND,,MAT,,350114.9219,3112,555383860.19,VND,,,31/05/2025,,,,,,,FG
,,,,01-029,Product 01XXXX,,,,Unit Cost Adjustments,DND,,MAT,,67665.9589,2103,72658252.12,VND,,,31/05/2025,,,,,,,FG
,,,,02-006,Product 02XXXX,,,,Batch Material Cost,DND,,MAT,,173145.4537,2963,177264419.08,VND,,,31/05/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Resource Cost,DND,,MAT,,707226.5046,4306,714916849.36,VND,,,31/05/2025,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Batch Material Cost,DND,,MAT,,578468.9202,2021,806133567.93,VND,,,31/05/2025,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Resource Cost,DND,,MAT,,361861.6687,816,569637126.29,VND,,,31/05/2025,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Resource Cost,DND,,MAT,,142972.9776,4304,209693649.98,VND,,,31/05/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Unit Cost Adjustments,DND,,MAT,,313451.1233,1752,461645029.74,VND,,,31/05/2025,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,DND,,MAT,,211898.9414,3558,225329195.44,VND,,,31/05/2025,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Value Adjustments,DND,,MAT,,248607.0996,2800,293815991.92,VND,,,31/05/2025,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Resource Cost,DND,,MAT,,122069.7527,2685,277278709.81,VND,,,31/05/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Material Cost,DND,,MAT,,198367.0713,4940,408832770.59,VND,,,31/05/2025,,,,,,,FG
,,,,07-024,Product 07PROU,,,,Batch Material Cost,DND,,MAT,,674711.5816,112,823821760.94,VND,,,31/05/2025,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Resource Cost,DND,,MAT,,291654.9643,4582,347339933.06,VND,,,31/05/2025,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Material Cost,DND,,MAT,,911946.1624,3913,761234640.51,VND,,,31/05/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Resource Cost,DND,,MAT,,372779.7498,3984,566041220.92,VND,,,31/05/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,129755.5312,1940,267561076.24,VND,,,31/05/2025,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Resource Cost,DND,,MAT,,43001.2245,816,85992243.45,VND,,,31/05/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,541591.882,2505,445993500.42,VND,,,31/05/2025,,,,,,,FG
,,,,01-008,Product 01XXXX,,,,Batch Resource Cost,SBD,,MAT,,208626.1098,2710,347216766.03,VND,,,31/05/2025,,,,,,,FG
,,,,02-001,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,540211.5845,1588,586344804.72,VND,,,31/05/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,294155.8674,1876,633344328.45,VND,,,31/05/2025,,,,,,,FG
,,,,03-013,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,325355.9126,2243,612849640.25,VND,,,31/05/2025,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Value Adjustments,SBD,,MAT,,243741.7864,4200,326866637.49,VND,,,31/05/2025,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,149549.183,4434,313535139.36,VND,,,31/05/2025,,,,,,,FG
